flight_id,callsign,number,icao24,registration,typecode,origin,landing,destination,diverted,tweet_problem,tweet_result,tweet_fueldump,avh_id,avh_problem,avh_result,avh_fueldump,id,active,serial,hexIcao,airlineName,iataCodeShort,icaoCode,model,modelCode,numSeats,rolloutDate,firstFlightDate,deliveryDate,registrationDate,typeName,numEngines,engineType,isFreighter,productionLine,ageYears,verified,numRegistrations,registrations
BCS3611_20191017,BCS3611,QY3611,3c5431,D-AEAQ,A306,EFHK,EFHK,EDDP,EFHK,unclear,return,unknown,,,,,25738,True,729,3C5431,EAT Leipzig,AB6,A306,A300,300-622RF,,1994-02-16,1994-02-16,1994-05-31,2011-07-26,Airbus A300-600,2.0,Jet,True,Airbus A300,30.8,True,4,"[{'reg': 'D-AEAQ', 'active': True, 'hexIcao': '3C5431', 'airlineName': 'EAT Leipzig', 'registrationDate': '2011-07-26'}, {'reg': 'JA8529', 'active': False, 'airlineName': 'Air Japan', 'registrationDate': '2006-10-01'}, {'reg': 'JA8529', 'active': False, 'airlineName': 'Japan Air Commuter', 'registrationDate': '2004-04-01'}, {'reg': 'JA8529', 'active': False, 'airlineName': 'Japan Asia Airways', 'registrationDate': '1994-05-31'}]"
TVF78RT_20191018,TVF78RT,,3964f3,F-GZHT,B738,,LFPO,,,unclear,unclear,unknown,,,,,17979,True,41332,3964F3,Transavia France,738,B738,B738,B737-8K2,189.0,2015-04-20,2015-04-20,2015-05-04,2015-05-04,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,9.6,True,1,"[{'reg': 'F-GZHT', 'active': True, 'hexIcao': '3964F3', 'airlineName': 'Transavia France', 'registrationDate': '2015-05-04'}]"
TSC571_20191019,TSC571,TS571,c07995,C-GUBC,A332,LIPZ,LFPG,CYUL,LFPG,technical,diverted,unknown,4ce407cd,heating,diverted,unknown,21307,True,518,C07995,Air Transat,330,A330,A332,330-243,345.0,2003-02-18,2003-04-17,2003-04-29,2017-07-14,Airbus A330,2.0,Jet,False,Airbus A330,21.8,True,2,"[{'reg': 'C-GUBC', 'active': True, 'hexIcao': 'C07995', 'airlineName': 'Air Transat', 'registrationDate': '2017-07-14'}, {'reg': 'A6-EAQ', 'active': False, 'airlineName': 'Emirates', 'registrationDate': '2003-04-29'}]"
ASH5792_20191019,ASH5792,YV5792,aca60d,N914FJ,CRJ9,KDFW,KDFW,KMLI,KDFW,unclear,unclear,unknown,,,,,2468,True,15014,ACA60D,Mesa Airlines,CR9,CRJ9,CRJ9,CRJ-900,,,,2004-01-29,2004-01-29,Canadair CRJ 900,2.0,Jet,False,Canadair CRJ 900,20.8,True,1,"[{'reg': 'N914FJ', 'active': True, 'hexIcao': 'ACA60D', 'airlineName': 'Mesa Airlines', 'registrationDate': '2004-01-29'}]"
SWA4631_20191019,SWA4631,WN4631,abaaa8,N8507C,B738,,KSEA,,,,,,,,,,18105,True,41531,ABAAA8,Southwest Airlines,738,B738,B738,B737-8H4,175.0,2016-10-24,2016-10-24,2016-11-01,2016-11-01,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,8.1,True,1,"[{'reg': 'N8507C', 'active': True, 'hexIcao': 'ABAAA8', 'airlineName': 'Southwest Airlines', 'registrationDate': '2016-11-01'}]"
RYR21UJ_20191020,RYR21UJ,FR1064,4ca1b9,EI-DAH,B738,EGPH,EGPH,LFBO,EGPH,bird,return,hold_to_reduce,,,,,12405,False,33546,4CA1B9,Ryanair,738,B738,B737,B737-8ASBCF,,2003-01-07,2003-01-07,2003-01-22,2003-01-22,Boeing 737-800,2.0,Jet,True,Boeing 737 NG,21.9,True,2,"[{'reg': 'OE-IXB', 'active': True, 'hexIcao': '440B90', 'airlineName': 'ASL Airlines Belgium', 'registrationDate': '2021-08-20'}, {'reg': 'EI-DAH', 'active': False, 'hexIcao': '4CA1B9', 'airlineName': 'Ryanair', 'registrationDate': '2003-01-22'}]"
CPA087_20191022,CPA087,CX87,780a6e,B-LJK,B748,PANC,VHHH,VHHH,,,,,,,,,19060,True,43394,780A6E,Cathay Pacific,74N,,747,B747-867F,,2013-11-24,2013-11-24,2013-12-18,2013-12-18,Boeing 747-8,4.0,Jet,True,Boeing 747,11.0,True,1,"[{'reg': 'B-LJK', 'active': True, 'hexIcao': '780A6E', 'airlineName': 'Cathay Pacific', 'registrationDate': '2013-12-18'}]"
EJA799_20191024,EJA799,1I799,aadae3,N799QS,CL35,KCMH,KATW,,,,,,,,,,32226,True,,AADAE3,My Jet Xpress Airlines,,,,,,,,,,Bombardier Challenger 350,,,False,,,False,1,"[{'reg': 'N799QS', 'active': True, 'hexIcao': 'AADAE3', 'airlineName': 'My Jet Xpress Airlines'}]"
JBU61_20191025,JBU61,B661,ad2baa,N948JB,A321,KBOS,,TJSJ,,,,,,,,,24866,True,6560,AD2BAA,JetBlue Airways,321,A321,A321,321-231,190.0,2015-03-25,2015-03-25,2015-04-18,2015-04-18,Airbus A321,2.0,Jet,False,Airbus A321,9.7,True,1,"[{'reg': 'N948JB', 'active': True, 'hexIcao': 'AD2BAA', 'airlineName': 'JetBlue Airways', 'registrationDate': '2015-04-18'}]"
RPA4563_20191025,RPA4563,YX4563,a53436,N434YX,E75L,KLGA,,KMIA,,,,,,,,,31569,True,17000418,A53436,Republic Airways,E75,E175,E175,175LR,76.0,,,,2014-08-26,Embraer 175,2.0,Jet,False,Embraer ERJ170,,True,1,"[{'reg': 'N434YX', 'active': True, 'hexIcao': 'A53436', 'airlineName': 'Republic Airways', 'registrationDate': '2014-08-26'}]"
LOF4696_20191027,LOF4696,UA4696,a081a2,N13123,E45X,KORD,KGRR,KGRR,,,,,,,,,1747787,False,145688,A081A2,Trans States Airlines,ER4,E145,E145,145XR,,,,,2015-09-11,Embraer 145,2.0,Jet,False,Embraer ERJ145,,True,2,"[{'reg': 'N13123', 'active': False, 'hexIcao': 'A081A2', 'airlineName': 'Trans States Airlines', 'registrationDate': '2015-09-11'}, {'reg': 'N13123', 'active': False, 'airlineName': 'ExpressJet', 'registrationDate': '2003-02-05'}]"
SWA3708_20191027,SWA3708,WN3708,abe075,N8643A,B738,KBNA,KLAS,KRSW,KLAS,,,,,,,,18733,True,42524,ABE075,Southwest Airlines,738,B738,B738,B737-8H4,,2014-11-18,2014-11-18,2014-12-05,2014-12-05,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,10.0,True,1,"[{'reg': 'N8643A', 'active': True, 'hexIcao': 'ABE075', 'airlineName': 'Southwest Airlines', 'registrationDate': '2014-12-05'}]"
ARG1465_20191027,ARG1465,AR1465,e073cf,LV-GOO,B737,SANT,SAEZ,SAEZ,,,,,,,,,14266,True,35962,E073CF,Aerolineas Argentinas,73G,B737,B737,B737-7BD,128.0,2009-06-02,2009-06-02,2009-06-10,2009-06-24,Boeing 737-700,2.0,Jet,False,Boeing 737 NG,15.5,True,1,"[{'reg': 'LV-GOO', 'active': True, 'hexIcao': 'E073CF', 'airlineName': 'Aerolineas Argentinas', 'registrationDate': '2009-06-24'}]"
CLX4327_20191028,CLX4327,CV4327,4d0117,LX-VCM,B748,EBLG,EBLG,ELLX,EBLG,unclear,diverted,unknown,,,,,23691,True,61169,4D0117,Cargolux,747,B747,747,B747-8R7F,,2015-07-30,2015-07-30,2015-09-28,2015-09-28,Boeing 747,4.0,Jet,True,Boeing 747,9.3,True,1,"[{'reg': 'LX-VCM', 'active': True, 'hexIcao': '4D0117', 'airlineName': 'Cargolux', 'registrationDate': '2015-09-28'}]"
ASH6099_20191029,ASH6099,UA6099,ab3e98,N82314,E75L,KIAD,KIAH,KIAH,,unclear,planned,unknown,,,,,31393,True,17000436,AB3E98,Mesa Airlines,E75,E175,E175,175LR,,2014-10-29,2014-10-29,2014-11-22,2014-11-22,Embraer 175,2.0,Jet,False,Embraer ERJ170,10.1,True,1,"[{'reg': 'N82314', 'active': True, 'hexIcao': 'AB3E98', 'airlineName': 'Mesa Airlines', 'registrationDate': '2014-11-22'}]"
HDA391_20191031,HDA391,KA391,7801d4,B-HSN,A320,RJTT,,VHHH,RJTT,technical,return,unknown,,,,,6048,True,2428,7801D4,Hong Kong Express,320,A320,A320,320-232,180.0,2005-04-11,2005-04-11,2005-04-29,2023-11-17,Airbus A320,2.0,Jet,True,Airbus A320,19.6,True,4,"[{'reg': 'B-HSN', 'active': True, 'hexIcao': '7801D4', 'airlineName': 'Hong Kong Express', 'registrationDate': '2023-11-17'}, {'reg': 'B-HSN', 'active': False, 'airlineName': 'Cathay Pacific', 'registrationDate': '2023-04-07'}, {'reg': 'B-HSN', 'active': False, 'airlineName': 'Cathay Dragon', 'registrationDate': '2016-01-28'}, {'reg': 'B-HSN', 'active': False, 'hexIcao': '7801D4', 'airlineName': 'Dragonair Cargo', 'registrationDate': '2005-04-29'}]"
VTM384_20191102,VTM384,VTM384,0d0aa8,XA-UZI,MD83,KLRD,KFWA,KFWA,,,,,,,,,160021,True,53287,0D0AA8,Aeronaves TSM,M83,MD83,,MD-83SF,,,,,2017-06-06,McDonnell Douglas MD-83,2.0,Jet,True,McDonnell Douglas MD-83,,True,2,"[{'reg': 'XA-UZI', 'active': True, 'hexIcao': '0D0AA8', 'airlineName': 'Aeronaves TSM', 'registrationDate': '2017-06-06'}, {'reg': 'N597AA', 'active': False, 'airlineName': 'American Airlines', 'registrationDate': '1992-06-30'}]"
TAP923U_20191103,TAP923U,TP923,495281,CS-TTA,A319,LSZH,LFBD,LPPR,LFBD,medical,diverted,unknown,,,,,229,False,750,495281,TAP Air Portugal,31W,A319,A319,319-111,144.0,1997-11-22,1997-11-22,1997-12-04,1997-12-04,Airbus A319,2.0,Jet,False,Airbus A319,27.0,True,1,"[{'reg': 'CS-TTA', 'active': False, 'hexIcao': '495281', 'airlineName': 'TAP Air Portugal', 'registrationDate': '1997-12-04'}]"
SHT42P_20191103,SHT42P,BA2518,4008e5,G-MIDT,A320,EGKK,EGPF,EGPF,,medical,planned,unknown,,,,,1856,True,1418,4008E5,British Airways,320,A320,A320,320-232,180.0,2001-01-30,2001-01-30,2001-03-14,2012-08-29,Airbus A320,2.0,Jet,False,Airbus A320,23.8,True,2,"[{'reg': 'G-MIDT', 'active': True, 'hexIcao': '4008E5', 'airlineName': 'British Airways', 'registrationDate': '2012-08-29'}, {'reg': 'G-MIDT', 'active': False, 'hexIcao': '4008E5', 'airlineName': 'bmi British Midland', 'registrationDate': '2001-03-14'}]"
SRR6498_20191105,SRR6498,S66498,45ce4b,OY-SRK,B762,EDDK,EDDK,LIME,EDDK,unclear,unclear,unknown,,,,,5559,True,23072,45CE4B,Maersk Air,767,B767,B762,767-204BDSF,,1985-01-11,1985-01-11,1985-02-11,2022-04-08,Boeing 767,2.0,Jet,True,Boeing 767,39.9,True,15,"[{'reg': 'OY-SRK', 'active': True, 'hexIcao': '45CE4B', 'airlineName': 'Maersk Air', 'registrationDate': '2022-04-08'}, {'reg': 'OY-SRK', 'active': False, 'hexIcao': '45CE4B', 'airlineName': 'Star Peru', 'registrationDate': '2005-10-27'}, {'reg': 'TF-ATY', 'active': False, 'airlineName': 'Air Algerie', 'registrationDate': '2004-06-06'}, {'reg': 'TF-ATY', 'active': False, 'airlineName': 'Dutch Caribbean Airlines', 'registrationDate': '2004-03-03'}, {'reg': 'TF-ATY', 'active': False, 'airlineName': 'Air Atlanta Icelandic', 'registrationDate': '2002-05-04'}, {'reg': 'TF-ATY', 'active': False, 'airlineName': 'Nigeria Airways', 'registrationDate': '2002-05-01'}, {'reg': 'N10698', 'active': False, 'airlineName': 'WFBN', 'registrationDate': '2001-07-27'}, {'reg': 'EC-GOJ', 'active': False, 'airlineName': 'Air Europa', 'registrationDate': '1997-07-03'}, {'reg': 'ZK-NBI', 'active': False, 'airlineName': 'Air New Zealand', 'registrationDate': '1992-12-01'}, {'reg': 'ZK-NBI', 'active': False, 'airlineName': 'Aruba Airlines', 'registrationDate': '1992-06-01'}, {'reg': 'ZK-NBI', 'active': False, 'airlineName': 'Air New Zealand', 'registrationDate': '1990-05-21'}, {'reg': 'G-BLKV', 'active': False, 'airlineName': 'Air New Zealand', 'registrationDate': '1990-05-19'}, {'reg': 'G-BLKV', 'active': False, 'airlineName': 'AeroPeru', 'registrationDate': '1990-01-31'}, {'reg': 'G-BLKV', 'active': False, 'airlineName': 'LABoliviano', 'registrationDate': '1989-11-29'}, {'reg': 'G-BLKV', 'active': False, 'airlineName': 'Britannia Airways', 'registrationDate': '1985-02-11'}]"
EZY97YM_20191107,EZY97YM,U27416,4074b5,G-UZHE,A20N,LEAL,LFBD,EGMC,LFBD,medical,diverted,unknown,,,,,26887,True,8110,4074B5,easyJet,32B,A321,A20N,320-251N,186.0,2018-03-15,2018-03-15,2018-03-23,2018-03-23,Airbus A321 (Sharklets),2.0,Jet,False,Airbus A321,6.7,True,1,"[{'reg': 'G-UZHE', 'active': True, 'hexIcao': '4074B5', 'airlineName': 'easyJet', 'registrationDate': '2018-03-23'}]"
RYR14QD_20191108,RYR14QD,FR8747,4ca61c,EI-DWO,B738,LFBH,EGGW,EGSS,EGGW,unclear,unclear,unknown,,,,,14322,True,36079,4CA61C,Ryanair,738,B738,B738,B737-8AS,189.0,2007-11-05,2007-11-05,2007-11-19,2007-11-19,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,17.0,True,1,"[{'reg': 'EI-DWO', 'active': True, 'hexIcao': '4CA61C', 'airlineName': 'Ryanair', 'registrationDate': '2007-11-19'}]"
CAP2936_20191109,CAP2936,,a2200d,N236NY,C172,,,KPHL,,unclear,unclear,unknown,,,,,128275,True,,A2200D,Unknown/Private owner,,,,,,,,,,Cessna 172,,,False,,,False,1,"[{'reg': 'N236NY', 'active': True, 'hexIcao': 'A2200D', 'airlineName': 'Unknown/Private owner'}]"
EXS3ZC_20191110,EXS3ZC,LS1216,406caa,G-GDFU,B738,LEAL,LFRS,EGBB,LFRS,unclear,diverted,unknown,,,,,10393,True,30416,406CAA,Jet2,738,B738,B738,B737-8K5,189.0,2001-02-07,2001-02-07,2001-02-24,2014-10-22,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,23.8,True,4,"[{'reg': 'G-GDFU', 'active': True, 'hexIcao': '406CAA', 'airlineName': 'Jet2', 'registrationDate': '2014-10-22'}, {'reg': 'D-AHFX', 'active': False, 'airlineName': 'TUIfly', 'registrationDate': '2007-01-15'}, {'reg': 'D-AHFX', 'active': False, 'airlineName': 'Hapag Lloyd Express', 'registrationDate': '2006-05-11'}, {'reg': 'D-AHFX', 'active': False, 'airlineName': 'Hapag Lloyd', 'registrationDate': '2001-02-24'}]"
VJT426_20191110,VJT426,,4d20d9,9H-VCC,CL35,,UUWW,,,,,,,,,,4944,True,20535,4D20D9,VistaJet,,,Challenger 350,CL35,,,,2015-04-03,,Challenger 350,,,False,,9.6,False,1,"[{'reg': '9H-VCC', 'active': True, 'hexIcao': '4D20D9', 'airlineName': 'VistaJet'}]"
UAL275_20191110,UAL275,UA275,a5ef0e,N48127,B752,KEWR,KLAX,KLAX,,,,,,,,,9036,True,28968,A5EF0E,United Airlines,752,B752,B752,B757-224,169.0,1998-02-13,1998-02-13,1998-02-25,2010-12-16,Boeing 757-200,2.0,Jet,False,Boeing 757,26.8,True,2,"[{'reg': 'N48127', 'active': True, 'hexIcao': 'A5EF0E', 'airlineName': 'United Airlines', 'registrationDate': '2010-12-16'}, {'reg': 'N48127', 'active': False, 'hexIcao': 'A5EF0E', 'airlineName': 'Continental Airlines', 'registrationDate': '1998-02-25'}]"
RPA4478_20191112,RPA4478,AA4478,a55090,N441YX,E75L,KLGA,KXNA,KXNA,,,,,,,,,31531,False,17000444,,Envoy Air,E75,E175,E175,175LR,76.0,2014-12-02,2014-12-02,2014-12-18,2024-01-25,Embraer 175,2.0,Jet,False,Embraer ERJ170,10.0,True,3,"[{'reg': 'N321JS', 'active': True, 'hexIcao': 'A372E0', 'airlineName': 'Envoy Air', 'registrationDate': '2024-02-16'}, {'reg': 'N441YX', 'active': False, 'airlineName': 'Envoy Air', 'registrationDate': '2024-01-25'}, {'reg': 'N441YX', 'active': False, 'hexIcao': 'A55090', 'airlineName': 'Republic Airways', 'registrationDate': '2014-12-18'}]"
SWA2065_20191114,SWA2065,WN2065,a1fd03,N227WN,B737,KJAX,KBNA,KBNA,,,,,,,,,13097,True,34450,A1FD03,Southwest Airlines,73G,B737,B737,B737-7H4,143.0,2005-11-30,2005-11-30,2005-12-13,2005-12-13,Boeing 737-700,2.0,Jet,False,Boeing 737 NG,19.0,True,1,"[{'reg': 'N227WN', 'active': True, 'hexIcao': 'A1FD03', 'airlineName': 'Southwest Airlines', 'registrationDate': '2005-12-13'}]"
RYR2WF_20191114,RYR2WF,FR3227,4ca854,EI-EML,B738,ENTO,EGPH,EGCC,EGPH,medical,diverted,unknown,,,,,16047,True,38513,4CA854,Ryanair,738,B738,B738,B737-8AS,189.0,2010-05-13,2010-05-13,2010-05-25,2010-05-25,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,14.5,True,1,"[{'reg': 'EI-EML', 'active': True, 'hexIcao': '4CA854', 'airlineName': 'Ryanair', 'registrationDate': '2010-05-25'}]"
VTM384_20191114,VTM384,,0d0aa9,XA-SLW,SW4,,KSDF,,,technical,planned,unknown,,,,,65067,True,,0D0AE5,Aeronaves TSM,,,,,,,,,,SW3,,,False,,,False,1,"[{'reg': 'XA-SLW', 'active': True, 'hexIcao': '0D0AE5', 'airlineName': 'Aeronaves TSM'}]"
TSC691_20191116,TSC691,TS691,c07877,C-GTQC,B738,MUSC,KMCO,CYYZ,KMCO,engine,diverted,hold_to_reduce,4cf65d38,engine,diverted,unknown,9372,False,29368,C07877,Air Transat,738,B738,B738,737-8Q8,189.0,2006-03-21,2006-03-21,2006-04-06,2014-06-04,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,18.7,True,8,"[{'reg': '9H-SAT', 'active': True, 'hexIcao': '4D2524', 'airlineName': 'SkyUP Airlines', 'registrationDate': '2023-12-19'}, {'reg': 'UR-SQQ', 'active': False, 'hexIcao': '508497', 'airlineName': 'SkyUP Airlines', 'registrationDate': '2023-05-08'}, {'reg': 'UR-SQQ', 'active': False, 'hexIcao': '508497', 'airlineName': 'FlyOne Armenia', 'registrationDate': '2022-10-22'}, {'reg': 'UR-SQQ', 'active': False, 'airlineName': 'SkyUP Airlines', 'registrationDate': '2022-10-08'}, {'reg': 'UR-SQQ', 'active': False, 'hexIcao': '508497', 'airlineName': 'SmartWings', 'registrationDate': '2022-06-03'}, {'reg': 'UR-SQQ', 'active': False, 'hexIcao': '508497', 'airlineName': 'SkyUP Airlines', 'registrationDate': '2021-10-13'}, {'reg': 'C-GTQC', 'active': False, 'hexIcao': 'C07877', 'airlineName': 'Air Transat', 'registrationDate': '2014-06-04'}, {'reg': 'VT-AXE', 'active': False, 'airlineName': 'Air India Express', 'registrationDate': '2006-04-06'}]"
DAL497_20191117,DAL497,DL497,ac4d1a,N892DN,B739,KJFK,,MDSD,,,,,,,,,11343,True,32000,AC4D1A,Delta Air Lines,737,,B739,B737-932ER,180.0,2018-03-04,2018-03-04,2018-03-13,2018-03-13,Boeing 737,2.0,Jet,False,Boeing 737,6.7,True,1,"[{'reg': 'N892DN', 'active': True, 'hexIcao': 'AC4D1A', 'airlineName': 'Delta Air Lines', 'registrationDate': '2018-03-13'}]"
WEN3291_20191118,WEN3291,WS3291,c01ca9,C-FKWE,DH8D,CYQR,CYYC,CYYC,,,,,,,,,1750242,True,4467,C01CA9,WestJet Encore,DH4,DH8D,DH8D,DHC-8 402,78.0,,,,2014-05-27,De Havilland Canada DHC-8-400 Dash 8Q,2.0,Turboprop,False,Bombardier DHC-8,,True,1,"[{'reg': 'C-FKWE', 'active': True, 'hexIcao': 'C01CA9', 'airlineName': 'WestJet Encore', 'registrationDate': '2014-05-27'}]"
PDT4780_20191118,PDT4780,AA4780,a895b0,N652RS,E145,KSBY,KPHL,KPHL,,unclear,unclear,unknown,,,,,2237,True,145432,A895B0,Piedmont Airlines,ER4,E145,E145,145LR,,2000-01-04,2000-01-05,2001-05-17,2018-10-22,Embraer 145,2.0,Jet,False,Embraer ERJ145,24.9,True,3,"[{'reg': 'N652RS', 'active': True, 'hexIcao': 'A895B0', 'airlineName': 'Piedmont Airlines', 'registrationDate': '2018-10-22'}, {'reg': 'N652RS', 'active': False, 'airlineName': 'Envoy Air', 'registrationDate': '2014-04-15'}, {'reg': 'N652RS', 'active': False, 'hexIcao': 'A895B0', 'airlineName': 'American Falcon', 'registrationDate': '2001-05-17'}]"
AAL343_20191119,AAL343,AA343,a10931,N166NN,A321,KSFO,KMIA,KMIA,,,,,,,,,25371,True,6973,A10931,American Airlines,321,A321,A321,321-231,181.0,2016-07-15,2016-07-15,2016-07-29,2016-07-29,Airbus A321,2.0,Jet,False,Airbus A321,8.4,True,1,"[{'reg': 'N166NN', 'active': True, 'hexIcao': 'A10931', 'airlineName': 'American Airlines', 'registrationDate': '2016-07-29'}]"
BEE2AN_20191120,BEE2AN,BE1357,4072b7,G-PRPO,DH8D,EGAC,EGGP,EGLC,EGGP,unclear,diverted,unknown,,,,,18488,False,4214,4072B7,Flybe,DH4,DH8D,DHC8,DHC-8 402,78.0,,,2008-07-31,2017-05-31,De Havilland Canada DHC-8-400 Dash 8Q,2.0,Turboprop,False,Bombardier DHC-8,16.3,True,5,"[{'reg': 'C-GPNV', 'active': True, 'hexIcao': 'C06DAC', 'airlineName': 'PAL Airlines', 'registrationDate': '2023-11-07'}, {'reg': 'N880WM', 'active': False, 'hexIcao': 'AC1FD5', 'airlineName': 'PAL Airlines', 'registrationDate': '2023-10-24'}, {'reg': 'G-PRPO', 'active': False, 'hexIcao': '4072B7', 'airlineName': 'Flybe', 'registrationDate': '2017-05-31'}, {'reg': 'N214WQ', 'active': False, 'airlineName': 'Republic Airways', 'registrationDate': '2012-10-17'}, {'reg': 'N214WQ', 'active': False, 'airlineName': 'Colgan Air', 'registrationDate': '2008-07-31'}]"
EIN124_20191121,EIN124,EI124,4ca842,EI-ELA,A333,KORD,,EIDW,,,,,,,,,808,False,1106,4CA842,Aer Lingus,333,A333,A333,330-302,317.0,2010-03-11,2010-03-11,2010-04-07,2010-04-07,Airbus A330-300,2.0,Jet,False,Airbus A330,14.7,True,2,"[{'reg': 'G-EILA', 'active': True, 'hexIcao': '407BE2', 'airlineName': 'Aer Lingus', 'registrationDate': '2021-09-18'}, {'reg': 'EI-ELA', 'active': False, 'hexIcao': '4CA842', 'airlineName': 'Aer Lingus', 'registrationDate': '2010-04-07'}]"
AMX090_20191121,AMX090,AM90,ad7633,N967AM,B788,MMMX,,RKSI,,,,,,,,,13827,True,35312,AD7633,Aeromexico,788,B788,B788,B787-8,243.0,2014-03-25,2014-03-25,2014-04-25,2014-04-25,Boeing 787-8,2.0,Jet,False,Boeing 787,10.7,True,1,"[{'reg': 'N967AM', 'active': True, 'hexIcao': 'AD7633', 'airlineName': 'Aeromexico', 'registrationDate': '2014-04-25'}]"
AMX090_20191121,AMX090,AM90,ad7633,N967AM,B788,MMMX,,RKSI,,,,,,,,,13827,True,35312,AD7633,Aeromexico,788,B788,B788,B787-8,243.0,2014-03-25,2014-03-25,2014-04-25,2014-04-25,Boeing 787-8,2.0,Jet,False,Boeing 787,10.7,True,1,"[{'reg': 'N967AM', 'active': True, 'hexIcao': 'AD7633', 'airlineName': 'Aeromexico', 'registrationDate': '2014-04-25'}]"
AMX090_20191121,AMX090,AM90,ad7633,N967AM,B788,MMMX,,RKSI,,,,,,,,,13827,True,35312,AD7633,Aeromexico,788,B788,B788,B787-8,243.0,2014-03-25,2014-03-25,2014-04-25,2014-04-25,Boeing 787-8,2.0,Jet,False,Boeing 787,10.7,True,1,"[{'reg': 'N967AM', 'active': True, 'hexIcao': 'AD7633', 'airlineName': 'Aeromexico', 'registrationDate': '2014-04-25'}]"
SKW5639_20191121,SKW5639,UA5639,abb645,N854AS,CRJ2,KCOS,KMCI,KORD,KMCI,unclear,unclear,unknown,,,,,184758,True,7382,ABB645,West Air (USA),CR2,CRJ2,CRJ2,CRJ-200LR,50.0,,,2000-03-21,2019-10-15,Canadair CRJ 200,2.0,Jet,False,Canadair CRJ 100,24.7,True,5,"[{'reg': 'N854AS', 'active': True, 'hexIcao': 'ABB645', 'airlineName': 'West Air (USA)', 'registrationDate': '2019-10-15'}, {'reg': 'N854AS', 'active': False, 'airlineName': 'ExpressJet', 'registrationDate': '2018-11-15'}, {'reg': 'N854AS', 'active': False, 'airlineName': 'West Air (USA)', 'registrationDate': '2017-12-12'}, {'reg': 'N854AS', 'active': False, 'airlineName': 'ExpressJet', 'registrationDate': '2011-12-31'}, {'reg': 'N854AS', 'active': False, 'airlineName': 'Virgin Atlantic', 'registrationDate': '2000-03-21'}]"
AAL1667_20191121,AAL1667,AA1667,adb782,N983NN,B738,KSEA,KDFW,KDFW,,,,,,,,,12241,True,33337,ADB782,American Airlines,738,B738,B738,B737-823,,2015-11-23,2015-11-23,,2015-12-10,Boeing 737-800,2.0,Jet,False,Boeing 737 NG,9.0,True,1,"[{'reg': 'N983NN', 'active': True, 'hexIcao': 'ADB782', 'airlineName': 'American Airlines', 'registrationDate': '2015-12-10'}]"
ASH6238_20191123,ASH6238,UA6238,ac537f,N89349,E75L,KIAD,,KSAT,,,,,,,,,31360,True,17000662,AC537F,Mesa Airlines,E75,E175,E175,175LR,76.0,2017-05-12,2017-05-12,2017-06-01,2017-06-01,Embraer 175,2.0,Jet,False,Embraer ERJ170,7.5,True,1,"[{'reg': 'N89349', 'active': True, 'hexIcao': 'AC537F', 'airlineName': 'Mesa Airlines', 'registrationDate': '2017-06-01'}]"
